"brand_name","product_name","category","review_date","review_rating","sentiment_score","review_text"
"WOW Skin Science","WOW Skin Science Vitamin C + Niacinamide Brightening Face Wash with Foaming Brush for Clear Skin","face wash","2024-05-03",5,0.8442,"Super product. Love it"
"WOW Skin Science","WOW Skin Science Vitamin C + Niacinamide Brightening Face Wash with Foaming Brush for Clear Skin","face wash","2024-02-16",5,0.9167,"Best Face Wash. I really love this face wash. Brush is really gentle on my skin. Must buy"
"WOW Skin Science","WOW Skin Science Vitamin C + Niacinamide Brightening Face Wash with Foaming Brush for Clear Skin","face wash","2023-12-28",5,0.8516,"Its my secret to a radiant glow!. Using WOW’s Vitamin C Face Wash with the brush feels like a daily self-love moment. The brush adds a spa-like touch, and the Vitamin C infusion works its magic, making my ski"
"WOW Skin Science","WOW Skin Science Vitamin C + Niacinamide Brightening Face Wash with Foaming Brush for Clear Skin","face wash","2023-05-20",5,0.9702,"Wow product. Go for dis girl and ladies Osmm Remove excess oil from ur skin and get clear skin Thank you for the lovely shade of nail paint Love 😘😘 you"
"The Derma Co","The Derma Co 15% Vitamin C Face Serum","serum","2025-06-14",5,0.8126,"Superb serum. It gives me flawless glowing skin, go for it guys"
"The Derma Co","The Derma Co 15% Vitamin C Face Serum","serum","2025-04-12",5,0.9616,"Most buy 💕. Awesome product 2 month use miracle happening i love the product and worth it"
"The Derma Co","The Derma Co 15% Vitamin C Face Serum","serum","2026-04-18",5,0.3384,"Insta glow. It is working very well and instant glow visible"
"The Derma Co","The Derma Co 15% Vitamin C Face Serum","serum","2026-04-12",5,0.7783,"Serum magic. The quality of product is great. I clearly see the difference in my skin texture my skin becomes smooth and glowing after using this serum.worth every penny"
"The Derma Co","The Derma Co 15% Vitamin C Face Serum","serum","2026-04-10",5,0.9674,"Good Vitamin C. This serum is amazing ✨ Gives Brighten skin and also help to reduce dark spots. 😊"
"The Derma Co","The Derma Co 15% Vitamin C Face Serum","serum","2025-11-21",5,-0.128,"Pigmentation is removing. I had darkness around month ..I used this serum 3 month and it is removing..my whole face was not the same colour but now it become same...I order 2nd bottle"
"The Derma Co","The Derma Co 15% Vitamin C Face Serum","serum","2025-05-15",5,0.7089,"Very good product. It reduced all my dark spots and made my skin smoother. My skin looks healthy and soft. Just go for it"
"The Derma Co","The Derma Co 15% Vitamin C Face Serum","serum","2026-05-23",5,0.9694,"Would highly recommend 💗. The quality of this product is great. Would highly recommend it.💗"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2024-07-22",5,0.7783,"The best🤍🤍🤍. Good packaging 🤍 Loved the consistency 🤍🤍"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2024-05-25",5,0.6059,"In love.. The smaller one is a sample product of 10ml . For 30 ml it's a bit priced but, worth every penny"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2024-05-14",5,0.7579,"Nice serum. Serum suits sensitive skin, adds glow. Happy with this serum"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2025-09-28",5,0.9729,"Good one. I've no word for this … it reduces my uneven skin tone as well as chicken spots… this is my without-filter-and-light pic … Omg, I'm obsessed with this. 🥰💕💕💕❤️"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2025-08-26",5,0.8977,"Great product.. Love it for sure! This is how big the bottle is"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2023-10-18",5,0.966,"Amazing serum!!!. I loved it...For a beginner like me it's the best one, use this with derma co sunscreen for best results"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2023-10-14",5,0.5486,"Glowy skin🔅. I have used vit c and it works so well for me ,i prefer to use it in morning and then top it off with sunscreen ,it provides a little extra protection and glow 🌟"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2026-02-20",5,0.6486,"I like it. This serum feels nice and light on the skin"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2026-06-24",5,0.8011,"Good for skin. It helps me a lot!! But better result after 2 month"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2025-06-09",5,0.5106,"Good one. The smaller one is a sample product of 10ml . For 30 ml it's a bit priced but, worth every penny"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2025-03-20",5,0.5106,"Good serum. Mine is an oily acne prone skin and mostly all vit c serums I have used had given me breakouts … but this one is an exception… using for 3 weeks straight and haven’t given a"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2025-02-22",5,0.8834,"The derma vitamin C. This serum is the best I ordered it for my mamma, and she loved it go for it. 🎀🩷"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2024-12-07",5,0.857,"Such an amazing product. I'm rating this 10 out of 5. This products suits my sensitive skin so nicely and also no fragrance at all , feels so light on the skin. It improved my skin tone and my skin h"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2024-11-29",5,0.91,"5% vitamin c serum derma co.. This vitamin c serum is a great light weight serum for daily use ,helps in brightening the skin from inside & gives you that glow. But yes don't forget to use an sfp after th"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2024-06-13",5,0.743,"Fabulous. Packaging and products was good"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2024-05-20",5,0.8455,"Worth trying. First time using bit c from derma..works well👌"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2024-05-02",5,0.9729,"Just wow 👌. It absorb very quickly hope for the best result 😊🤞"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2024-03-24",5,0.9432,"Awesome. Best vitamin c serum I have ever used especially it has a nice packaging one side for the applicator and the other one for the bottle i would definitely suggest it for everyone"
"The Derma Co","The Derma Co 5% Vitamin C Daily Face Serum With Ferulic Acid & Multivitamin For Skin Illumination","serum","2023-09-01",5,0.8548,"nice Serum. It's my second order for this serum. I'm using it since 6 months nd it's result is amazing. It gives glowing skin. Not irritating, suitable for beginners who want to add vita"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-04-07",5,0.6369,"Buttry Texture Moisturizer ❤️. I love thiss product... Thenkuuu Nykaa"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2026-07-16",5,0.5709,"Worth for money. I really like"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-01-22",5,0.6908,"Good. Nice product"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2024-12-23",5,0.0,"One in all. It gives ample amount of moisture and it doesn't seem heavy"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2026-03-18",5,0.6486,"Moisturizer. The packaging is well-designed and appealing. While a slightly larger quantity would improve the value, the niacinamide content was a key selling point for my oily skin. As a"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-11-24",5,0.8355,"Dot and key. Omg this moisturizer is so so good. I used it just now and wow it hydrates my skin and gives glow. Must buy"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-11-23",5,0.9756,"Great. I love this moisturizer so so so much really hydrates the skin well and actually smoothens Wow💓"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-10-20",5,0.8225,"Nice moisturiser. Good moisturizer. It’s lightweight and easy to absorb into the skin"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-10-11",5,0.8899,"Good. So good. I love it, just go for it, guys"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-09-22",5,0.9226,"Good. Seems great. I loved it very much, works well"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-09-20",5,0.9297,"Loved it. I like this 4 in one moisturiser. Buttery soft texture. Absorbs quickly into my skin. It can be applied in any weather. Love this brand so much. Will try more products. Thanks nykaa"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-09-02",5,0.885,"Awesome!. The product is very good. Thank you Nykaa"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-08-09",5,0.5859,"For dry skin. Multipurpose thick cream specially for dry skin, does remove make up as advertised, moisturizes and protects your skin barrier, can see improvement in skin immediately, works"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-07-24",5,0.7906,"Awesome one. Good for skin firming, must have this one"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-07-20",5,0.7003,"Good Moisturizer. Good product , must have this"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-07-03",5,0.7906,"Must buy. Good product it works superb, must have"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-05-27",5,0.5719,"Buttery texture 🧈. This has buttery texture which gives you perfect shine motorized your skin"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-05-22",5,0.7964,"Hydrating as anything. Just loved the convenient and travel friendly packaging and performance of the product of course"
"Dot & Key","Dot & Key Strawberry Dew Brightening Moisturizer, Niacinamide & Peptides, Brightens & Smoothes Skin","moisturizer","2025-05-16",5,0.6369,"Best product 👍👍. It gives ample amount of moisture and it doesn't seem heavy"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2026-07-20",5,0.9517,"Favorite 😍. Best moisturizer for combination skin 🤌🏻 already on my 3rd bottle, cutest packaging 😍 and restock for future 💯"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2026-07-18",5,0.9011,"Best moisturiser!. My go to moisturiser. I absolutely love the way my skin had e after using this product. Can never stop using this! Obsessed!!!"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2026-04-30",5,0.9211,"Dot and key. It was great i love the product and the packing is so cute🍓"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2026-04-26",5,0.923,"Too good 👍. This product is really good for my oily and combination sensitive skin. It absorbs in my skin pretty well and after applying it the cooling effect oh just too good that I for"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2026-03-13",5,0.7906,"Too good. It's nice and cool"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2025-12-25",5,0.0,"Moisturiser and sunscreen. Dot & Key’s Watermelon Cooling Sunscreen and Icy Gel Moisturizer are summer essentials for my oily/combination skin. The lightweight sunscreen, SPF 50 with PA+++, absorbs qui"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2025-10-22",5,0.8805,"Nice product. I love this product. It makes my skin feel so soft after applying it. It's a really good product and also affordable"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2025-08-07",5,0.8328,"SO CUTE!!. The formula and the fragrance is just amazing and if you're a skincare freak than this is a must have product .🌷!!"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2025-08-01",5,0.9954,"So pretty😭💖💕💓. The pink jar😍The glass bottle, the icy cool feeling!😘😘😘 I just love Dot and Key, this moisturizer feels like a dream 😍🥰 So pretty, Princess vibes 🤭 I loved it soooo so"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2025-07-22",5,0.8555,"Love it. Love this Watermelon Gel. 🍉 It gives cooling effect and makes skin glowing. ❤️"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2025-07-03",5,0.7717,"Must buy. Good product works Amazing, must have"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2025-05-30",5,0.8941,"Good quality products!!. Really nice range 😀, suits my skin really well"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2025-05-16",5,0.9153,"Loving this 🫶🤍. Best moisturizer cream, Perfect for summers . It keeps your skin hydrated and gives a refreshing"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2025-05-16",5,0.9666,"Thanks for it ✌🏼💕. Best for summer✌🏼 suitable for combination and oily skin type , hydrated skin and gives cool feeling"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2025-05-13",5,0.5859,"Thankyou nykaa. Amazing product Thankyou nykaa"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2026-07-27",5,0.8888,"For oily skin. Best purchase ever Best for oily skin Gives instant Cooling Anyone can go for it without any doubt"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2026-07-22",5,0.9059,"Really amazing product. The quality of the product is great, It is very helpful to combinational skin"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2026-06-20",5,0.7707,"It's worth buying. I absolutely love this product! I even featured it in a reel on my Instagram account"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2026-06-01",5,0.9565,"Cutest. Super cute and elegant loving it"
"Dot & Key","Dot & Key Watermelon Cooling Icy Gel Moisturizer, With Hyaluronic & Liquid Ice","moisturizer","2026-05-15",5,0.903,"Really good product. Really good product! Best for summer"
